cell_model_index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count_z_score_mean,count_z_score_standard_deviation,count_z_score_constant_score
1241,59.166.0.4,149.171.126.0,*,?,unknown,*,*,115.88888888888889,13.286956381223776,
1242,59.166.0.4,149.171.126.1,*,?,unknown,*,*,118.88888888888889,19.708680797187622,
1243,59.166.0.4,149.171.126.2,*,?,unknown,*,*,118.66666666666667,18.01542548916221,
1244,59.166.0.4,149.171.126.3,*,?,unknown,*,*,110.61111111111111,15.107536341872148,
1245,59.166.0.4,149.171.126.3,*,80,?,*,*,6.444444444444445,26.57112514286937,
1246,59.166.0.4,149.171.126.4,*,?,unknown,*,*,116.11111111111111,19.03473108962459,
1247,59.166.0.4,149.171.126.4,*,80,?,*,*,8.277777777777779,34.130152123168415,
1248,59.166.0.4,149.171.126.5,*,?,unknown,*,*,117.88888888888889,11.199647260759248,
1249,59.166.0.4,149.171.126.6,*,?,unknown,*,*,113.16666666666667,12.570909982088718,
1250,59.166.0.4,149.171.126.6,*,80,?,*,*,11.722222222222221,33.17597114974021,
1251,59.166.0.4,149.171.126.7,*,?,unknown,*,*,112.38888888888889,18.610447749371826,
1252,59.166.0.4,149.171.126.7,*,80,?,*,*,6.111111111111111,25.196756600996814,
1253,59.166.0.4,149.171.126.8,*,?,unknown,*,*,104.27777777777777,15.754384065521274,
1254,59.166.0.4,149.171.126.9,*,?,unknown,*,*,111.0,14.039626459101791,
1255,59.166.0.4,149.171.126.9,*,25,?,*,*,6.833333333333333,28.17455510838735,
1256,59.166.0.4,149.171.126.9,*,80,?,*,*,6.055555555555555,24.96769517735139,
1257,59.166.0.5,149.171.126.0,*,?,unknown,*,*,113.22222222222223,17.520006201024888,
1258,59.166.0.5,149.171.126.1,*,?,unknown,*,*,117.55555555555556,12.243920133965002,
1259,59.166.0.5,149.171.126.2,*,?,unknown,*,*,113.66666666666667,14.594519519326425,
1260,59.166.0.5,149.171.126.3,*,?,unknown,*,*,111.16666666666667,14.496168076043023,
1261,59.166.0.5,149.171.126.3,*,80,?,*,*,6.944444444444445,28.632677955678197,
1262,59.166.0.5,149.171.126.4,*,?,unknown,*,*,110.33333333333333,20.165977949672232,
1263,59.166.0.5,149.171.126.5,*,?,unknown,*,*,110.61111111111111,14.079689425587045,
1264,59.166.0.5,149.171.126.5,*,80,?,*,*,0.1111111111111111,0.4581228472908512,
1265,59.166.0.5,149.171.126.6,*,?,unknown,*,*,111.88888888888889,16.818934068777263,
1266,59.166.0.5,149.171.126.7,*,?,unknown,*,*,109.66666666666667,11.756794725698931,
1267,59.166.0.5,149.171.126.7,*,80,?,*,*,5.111111111111111,20.8323703481142,
1268,59.166.0.5,149.171.126.8,*,?,unknown,*,*,98.83333333333333,15.46770829825802,
1269,59.166.0.5,149.171.126.9,*,?,unknown,*,*,114.05555555555556,14.649505953831959,
1270,59.166.0.6,149.171.126.0,*,?,unknown,*,*,107.33333333333333,15.412837362262522,
1271,59.166.0.6,149.171.126.0,*,80,?,*,*,7.666666666666667,31.61047646306873,
1272,59.166.0.6,149.171.126.1,*,?,unknown,*,*,108.11111111111111,12.50728182961558,
1273,59.166.0.6,149.171.126.2,*,?,unknown,*,*,113.61111111111111,11.982111151809642,
1274,59.166.0.6,149.171.126.2,*,22,?,*,*,7.0,28.861739379323623,
1275,59.166.0.6,149.171.126.2,*,80,?,*,*,7.111111111111111,29.319862226614475,
1276,59.166.0.6,149.171.126.3,*,?,unknown,*,*,107.72222222222223,16.24741194965304,
1277,59.166.0.6,149.171.126.3,*,80,?,*,*,5.222222222222222,21.531773822670004,
1278,59.166.0.6,149.171.126.4,*,?,unknown,*,*,110.38888888888889,14.158385379103434,
1279,59.166.0.6,149.171.126.4,*,80,?,*,*,6.166666666666667,25.42581802464224,
1280,59.166.0.6,149.171.126.5,*,?,unknown,*,*,102.05555555555556,15.29514164774852,
1281,59.166.0.6,149.171.126.5,*,80,?,*,*,6.5,26.800186566514792,
1282,59.166.0.6,149.171.126.6,*,?,unknown,*,*,107.27777777777777,10.385917578655114,
1283,59.166.0.6,149.171.126.7,*,?,unknown,*,*,105.33333333333333,15.224249662225647,
1284,59.166.0.6,149.171.126.7,*,80,?,*,*,5.777777777777778,23.82238805912426,
1285,59.166.0.6,149.171.126.8,*,?,unknown,*,*,104.94444444444444,12.655575065832194,
1286,59.166.0.6,149.171.126.9,*,?,unknown,*,*,97.38888888888889,15.990062500360406,
1287,59.166.0.7,149.171.126.0,*,?,unknown,*,*,110.11111111111111,14.559795820030844,
1288,59.166.0.7,149.171.126.0,*,80,?,*,*,7.777777777777778,32.06859931035958,
1289,59.166.0.7,149.171.126.1,*,?,unknown,*,*,107.77777777777777,14.065543223524626,
1290,59.166.0.7,149.171.126.2,*,?,unknown,*,*,106.83333333333333,13.789085861248703,
1291,59.166.0.7,149.171.126.3,*,?,unknown,*,*,107.66666666666667,14.57166199626293,
1292,59.166.0.7,149.171.126.3,*,80,?,*,*,10.61111111111111,30.024321416864858,
1293,59.166.0.7,149.171.126.4,*,?,unknown,*,*,112.94444444444444,17.196486146956566,
1294,59.166.0.7,149.171.126.5,*,?,unknown,*,*,111.22222222222223,17.83740002091596,
1295,59.166.0.7,149.171.126.5,*,80,?,*,*,6.222222222222222,25.654879448287662,
1296,59.166.0.7,149.171.126.6,*,?,unknown,*,*,105.94444444444444,13.749635236463638,
1297,59.166.0.7,149.171.126.7,*,?,unknown,*,*,103.88888888888889,13.19464912121951,
1298,59.166.0.7,149.171.126.8,*,?,unknown,*,*,104.66666666666667,14.310058622443787,
1299,59.166.0.7,149.171.126.8,*,80,?,*,*,5.555555555555555,22.906142364542557,
1300,59.166.0.7,149.171.126.9,*,?,unknown,*,*,107.27777777777777,19.08986221810343,
1301,59.166.0.8,149.171.126.0,*,?,unknown,*,*,111.61111111111111,17.211555836733286,
1302,59.166.0.8,149.171.126.0,*,80,?,*,*,0.05555555555555555,0.2290614236454256,
1303,59.166.0.8,149.171.126.1,*,?,unknown,*,*,108.11111111111111,10.39171084667908,
1304,59.166.0.8,149.171.126.1,*,80,?,*,*,0.05555555555555555,0.2290614236454256,
1305,59.166.0.8,149.171.126.2,*,?,unknown,*,*,105.11111111111111,11.845716004291212,
1306,59.166.0.8,149.171.126.2,*,80,?,*,*,6.0,24.4971653688975,
1307,59.166.0.8,149.171.126.3,*,?,unknown,*,*,113.22222222222223,20.01820159409252,
1308,59.166.0.8,149.171.126.3,*,22,?,*,*,5.555555555555555,22.906142364542557,
1309,59.166.0.8,149.171.126.4,*,?,unknown,*,*,108.55555555555556,10.231879496196745,
1310,59.166.0.8,149.171.126.5,*,?,unknown,*,*,107.11111111111111,10.455667728764194,
1311,59.166.0.8,149.171.126.6,*,?,unknown,*,*,105.38888888888889,17.218010237632278,
1312,59.166.0.8,149.171.126.7,*,?,unknown,*,*,102.94444444444444,14.512340427765537,
1313,59.166.0.8,149.171.126.7,*,80,?,*,*,11.722222222222221,33.416239491127584,
1314,59.166.0.8,149.171.126.8,*,?,unknown,*,*,101.83333333333333,11.206396982676159,
1315,59.166.0.8,149.171.126.8,*,22,?,*,*,0.05555555555555555,0.2290614236454256,
1316,59.166.0.8,149.171.126.8,*,80,?,*,*,0.05555555555555555,0.2290614236454256,
1317,59.166.0.8,149.171.126.9,*,?,unknown,*,*,104.0,14.689376357687136,
1318,59.166.0.8,149.171.126.9,*,80,?,*,*,6.166666666666667,25.42581802464224,
1319,59.166.0.9,149.171.126.0,*,?,unknown,*,*,112.05555555555556,10.426846877290812,
1320,59.166.0.9,149.171.126.1,*,?,unknown,*,*,109.66666666666667,9.562658858520702,
1321,59.166.0.9,149.171.126.1,*,21,?,*,*,7.0,28.861739379323623,
1322,59.166.0.9,149.171.126.2,*,?,unknown,*,*,108.66666666666667,12.96148139681572,
1323,59.166.0.9,149.171.126.2,*,22,?,*,*,6.333333333333333,26.113002295578518,
1324,59.166.0.9,149.171.126.3,*,?,unknown,*,*,111.88888888888889,14.559795820030844,
1325,59.166.0.9,149.171.126.4,*,?,unknown,*,*,112.55555555555556,15.093126552699491,
1326,59.166.0.9,149.171.126.4,*,80,?,*,*,5.166666666666667,21.302712399024575,
1327,59.166.0.9,149.171.126.5,*,?,unknown,*,*,113.16666666666667,18.053162234541258,
1328,59.166.0.9,149.171.126.5,*,22,?,*,*,6.888888888888889,28.403616532032775,
1329,59.166.0.9,149.171.126.6,*,?,unknown,*,*,110.55555555555556,16.364671372679698,
1330,59.166.0.9,149.171.126.7,*,?,unknown,*,*,105.72222222222223,18.146948184062843,
1331,59.166.0.9,149.171.126.7,*,21,?,*,*,7.722222222222222,31.839537886714155,
1332,59.166.0.9,149.171.126.8,*,?,unknown,*,*,105.88888888888889,13.261845392322916,
1333,59.166.0.9,149.171.126.8,*,80,?,*,*,6.666666666666667,27.48737083745107,
1334,59.166.0.9,149.171.126.9,*,?,unknown,*,*,106.61111111111111,17.04288345742028,
1335,59.166.0.9,149.171.126.9,*,80,?,*,*,11.166666666666666,31.74245317131827,
1336,?,10.40.182.3,*,0,*,arp,*,0.1111111111111111,0.4581228472908512,
1337,59.166.0.0,149.171.126.0,*,?,*,udp,*,12.444444444444445,3.252729148512099,
1338,59.166.0.0,149.171.126.0,*,?,*,tcp,*,97.16666666666667,16.513462521362516,
1339,59.166.0.0,149.171.126.1,*,?,*,udp,*,11.88888888888889,3.314763086705844,
1340,59.166.0.0,149.171.126.1,*,?,*,tcp,*,98.05555555555556,9.840236120824553,
1341,59.166.0.0,149.171.126.2,*,?,*,udp,*,12.666666666666666,3.5746017649212027,
1342,59.166.0.0,149.171.126.2,*,?,*,tcp,*,100.77777777777777,12.272623352430289,
1343,59.166.0.0,149.171.126.3,*,?,*,udp,*,12.777777777777779,3.8086970002228027,
1344,59.166.0.0,149.171.126.3,*,?,*,tcp,*,101.27777777777777,13.531057097390415,
1345,59.166.0.0,149.171.126.4,*,?,*,udp,*,11.88888888888889,2.997941680718231,
1346,59.166.0.0,149.171.126.4,*,?,*,tcp,*,99.44444444444444,16.750529750237163,
1347,59.166.0.0,149.171.126.5,*,?,*,udp,*,11.11111111111111,3.124969135650052,
1348,59.166.0.0,149.171.126.5,*,?,*,tcp,*,103.88888888888889,14.348398628762604,
1349,59.166.0.0,149.171.126.6,*,?,*,udp,*,11.11111111111111,3.3646675399392714,
1350,59.166.0.0,149.171.126.6,*,?,*,tcp,*,96.88888888888889,12.359831394431133,
1351,59.166.0.0,149.171.126.7,*,?,*,udp,*,11.222222222222221,3.4889596595794625,
1352,59.166.0.0,149.171.126.7,*,?,*,tcp,*,98.33333333333333,13.391539617733779,
1353,59.166.0.0,149.171.126.8,*,?,*,udp,*,11.11111111111111,3.281071791162978,
1354,59.166.0.0,149.171.126.8,*,?,*,tcp,*,92.72222222222223,12.049921878748867,
1355,59.166.0.0,149.171.126.9,*,?,*,udp,*,12.166666666666666,2.362907813126304,
1356,59.166.0.0,149.171.126.9,*,?,*,tcp,*,93.77777777777777,16.369197209513683,
1357,59.166.0.1,149.171.126.0,*,?,*,udp,*,11.61111111111111,4.111486469350753,
1358,59.166.0.1,149.171.126.0,*,?,*,tcp,*,101.94444444444444,20.29907557342951,
1359,59.166.0.1,149.171.126.1,*,?,*,udp,*,12.944444444444445,3.0636257064360524,
1360,59.166.0.1,149.171.126.1,*,?,*,tcp,*,106.44444444444444,13.196052533585027,
1361,59.166.0.1,149.171.126.2,*,?,*,udp,*,11.11111111111111,3.9424877776022607,
1362,59.166.0.1,149.171.126.2,*,?,*,tcp,*,99.11111111111111,14.31738992697299,
1363,59.166.0.1,149.171.126.3,*,?,*,udp,*,12.944444444444445,3.688905622452006,
1364,59.166.0.1,149.171.126.3,*,?,*,tcp,*,100.77777777777777,13.268825433890587,
1365,59.166.0.1,149.171.126.4,*,?,*,udp,*,11.0,3.5901098714230026,
1366,59.166.0.1,149.171.126.4,*,?,*,tcp,*,100.77777777777777,15.138455651293262,
1367,59.166.0.1,149.171.126.5,*,?,*,udp,*,11.833333333333334,3.0230595245361758,
1368,59.166.0.1,149.171.126.5,*,?,*,tcp,*,104.33333333333333,14.177446878757825,
1369,59.166.0.1,149.171.126.6,*,?,*,udp,*,11.055555555555555,3.3577807191692393,
1370,59.166.0.1,149.171.126.6,*,?,*,tcp,*,101.16666666666667,13.740653388960641,
1371,59.166.0.1,149.171.126.7,*,?,*,udp,*,11.555555555555555,2.671292284482513,
1372,59.166.0.1,149.171.126.7,*,?,*,tcp,*,100.22222222222223,15.009462036238471,
1373,59.166.0.1,149.171.126.8,*,?,*,udp,*,10.444444444444445,3.320345066107541,
1374,59.166.0.1,149.171.126.8,*,?,*,tcp,*,95.94444444444444,15.306034475265783,
1375,59.166.0.1,149.171.126.9,*,?,*,udp,*,10.555555555555555,3.183677507087645,
1376,59.166.0.1,149.171.126.9,*,?,*,tcp,*,95.27777777777777,13.915640902538232,
1377,59.166.0.2,149.171.126.0,*,?,*,udp,*,11.444444444444445,2.9101779674908435,
1378,59.166.0.2,149.171.126.0,*,?,*,tcp,*,102.55555555555556,8.958064164776166,
1379,59.166.0.2,149.171.126.1,*,?,*,udp,*,13.0,4.409585518440984,
1380,59.166.0.2,149.171.126.1,*,?,*,tcp,*,103.11111111111111,12.89654944759725,
1381,59.166.0.2,149.171.126.2,*,?,*,udp,*,10.166666666666666,3.253203549323856,
1382,59.166.0.2,149.171.126.2,*,?,*,tcp,*,100.44444444444444,18.12678258581981,
1383,59.166.0.2,149.171.126.3,*,?,*,udp,*,12.277777777777779,3.1938405226232907,
1384,59.166.0.2,149.171.126.3,*,?,*,tcp,*,105.27777777777777,14.371289107706517,
1385,59.166.0.2,149.171.126.4,*,?,*,udp,*,11.666666666666666,3.815174380753199,
1386,59.166.0.2,149.171.126.4,*,?,*,tcp,*,101.72222222222223,13.959487238097871,
1387,59.166.0.2,149.171.126.5,*,?,*,udp,*,10.5,4.425306015783918,
1388,59.166.0.2,149.171.126.5,*,?,*,tcp,*,104.72222222222223,13.779233794032862,
1389,59.166.0.2,149.171.126.6,*,?,*,udp,*,10.777777777777779,2.3465235646603197,
1390,59.166.0.2,149.171.126.6,*,?,*,tcp,*,101.16666666666667,15.745369689742652,
1391,59.166.0.2,149.171.126.7,*,?,*,udp,*,9.833333333333334,2.692582403567252,
1392,59.166.0.2,149.171.126.7,*,?,*,tcp,*,93.16666666666667,14.11165790716629,
1393,59.166.0.2,149.171.126.8,*,?,*,udp,*,11.055555555555555,2.50493340391011,
1394,59.166.0.2,149.171.126.8,*,?,*,tcp,*,98.72222222222223,15.47329439732124,
1395,59.166.0.2,149.171.126.9,*,?,*,udp,*,11.055555555555555,3.188037052311905,
1396,59.166.0.2,149.171.126.9,*,?,*,tcp,*,97.22222222222223,11.55929426697916,
1397,59.166.0.3,149.171.126.0,*,?,*,udp,*,10.0,3.39934634239519,
1398,59.166.0.3,149.171.126.0,*,?,*,tcp,*,95.61111111111111,11.940309361751101,
1399,59.166.0.3,149.171.126.1,*,?,*,udp,*,11.555555555555555,2.671292284482513,
1400,59.166.0.3,149.171.126.1,*,?,*,tcp,*,102.94444444444444,11.687943561266799,
1401,59.166.0.3,149.171.126.2,*,?,*,udp,*,12.88888888888889,3.7548322774924,
1402,59.166.0.3,149.171.126.2,*,?,*,tcp,*,101.44444444444444,10.82292947723193,
1403,59.166.0.3,149.171.126.3,*,?,*,udp,*,12.166666666666666,3.818813079129867,
1404,59.166.0.3,149.171.126.3,*,?,*,tcp,*,97.83333333333333,11.977989072553967,
1405,59.166.0.3,149.171.126.4,*,?,*,udp,*,11.333333333333334,3.197221015541813,
1406,59.166.0.3,149.171.126.4,*,?,*,tcp,*,98.16666666666667,15.88238017426859,
1407,59.166.0.3,149.171.126.5,*,?,*,udp,*,12.166666666666666,3.4999999999999996,
1408,59.166.0.3,149.171.126.5,*,?,*,tcp,*,103.22222222222223,16.352218862539576,
1409,59.166.0.3,149.171.126.6,*,?,*,udp,*,12.333333333333334,3.6209268304000717,
1410,59.166.0.3,149.171.126.6,*,?,*,tcp,*,97.0,15.040685563571303,
1411,59.166.0.3,149.171.126.7,*,?,*,udp,*,11.166666666666666,3.2871804872193366,
1412,59.166.0.3,149.171.126.7,*,?,*,tcp,*,96.0,12.529964086141668,
1413,59.166.0.3,149.171.126.8,*,?,*,udp,*,11.88888888888889,4.483164667073781,
1414,59.166.0.3,149.171.126.8,*,?,*,tcp,*,96.5,13.305178607511355,
1415,59.166.0.3,149.171.126.9,*,?,*,udp,*,10.722222222222221,2.5778017240267066,
1416,59.166.0.3,149.171.126.9,*,?,*,tcp,*,97.11111111111111,14.906705757584735,
1417,59.166.0.4,149.171.126.0,*,?,*,udp,*,12.277777777777779,4.31799278929401,
1418,59.166.0.4,149.171.126.0,*,?,*,tcp,*,103.61111111111111,12.632141055827432,
1419,59.166.0.4,149.171.126.1,*,?,*,udp,*,13.666666666666666,3.1622776601683795,
1420,59.166.0.4,149.171.126.1,*,?,*,tcp,*,105.22222222222223,18.455819785385238,
1421,59.166.0.4,149.171.126.2,*,?,*,udp,*,12.777777777777779,3.6599264648890233,
1422,59.166.0.4,149.171.126.2,*,?,*,tcp,*,105.88888888888889,15.401619283153634,
1423,59.166.0.4,149.171.126.3,*,?,*,udp,*,11.166666666666666,3.270236145058097,
1424,59.166.0.4,149.171.126.3,*,?,*,tcp,*,99.33333333333333,13.98411797560202,
1425,59.166.0.4,149.171.126.4,*,?,*,udp,*,12.666666666666666,4.784233364802441,
1426,59.166.0.4,149.171.126.4,*,?,*,tcp,*,103.38888888888889,15.524671722737505,
1427,59.166.0.4,149.171.126.5,*,?,*,udp,*,12.61111111111111,3.2683480177961615,
1428,59.166.0.4,149.171.126.5,*,?,*,tcp,*,105.27777777777777,10.136871945502033,
1429,59.166.0.4,149.171.126.6,*,?,*,udp,*,11.38888888888889,3.0210169165161163,
1430,59.166.0.4,149.171.126.6,*,?,*,tcp,*,101.66666666666667,11.279282877125754,
1431,59.166.0.4,149.171.126.7,*,?,*,udp,*,11.222222222222221,3.7350525142159134,
1432,59.166.0.4,149.171.126.7,*,?,*,tcp,*,101.11111111111111,16.04815284936379,
1433,59.166.0.4,149.171.126.8,*,?,*,udp,*,10.722222222222221,3.508807261030695,
1434,59.166.0.4,149.171.126.8,*,?,*,tcp,*,93.55555555555556,14.330318373691425,
1435,59.166.0.4,149.171.126.9,*,?,*,udp,*,10.722222222222221,2.6416652062152757,
1436,59.166.0.4,149.171.126.9,*,?,*,tcp,*,100.11111111111111,13.995590134391495,
1437,59.166.0.5,149.171.126.0,*,?,*,udp,*,13.722222222222221,4.5558942963490905,
1438,59.166.0.5,149.171.126.0,*,?,*,tcp,*,99.5,15.46411616901816,
1439,59.166.0.5,149.171.126.1,*,?,*,udp,*,12.11111111111111,4.201704533597564,
1440,59.166.0.5,149.171.126.1,*,?,*,tcp,*,105.44444444444444,11.23101965402678,
1441,59.166.0.5,149.171.126.2,*,?,*,udp,*,11.88888888888889,2.23330569358242,
1442,59.166.0.5,149.171.126.2,*,?,*,tcp,*,101.77777777777777,13.327313455855133,
1443,59.166.0.5,149.171.126.3,*,?,*,udp,*,12.5,2.891558595482912,
1444,59.166.0.5,149.171.126.3,*,?,*,tcp,*,98.61111111111111,14.13089164792626,
1445,59.166.0.5,149.171.126.4,*,?,*,udp,*,12.722222222222221,4.038778081927965,
1446,59.166.0.5,149.171.126.4,*,?,*,tcp,*,97.61111111111111,18.98285451221967,
1447,59.166.0.5,149.171.126.5,*,?,*,udp,*,11.944444444444445,3.6434449849043546,
1448,59.166.0.5,149.171.126.5,*,?,*,tcp,*,98.55555555555556,13.901327763211935,
1449,59.166.0.5,149.171.126.6,*,?,*,udp,*,12.38888888888889,2.8311538458313126,
1450,59.166.0.5,149.171.126.6,*,?,*,tcp,*,99.5,15.692354826475215,
1451,59.166.0.5,149.171.126.7,*,?,*,udp,*,10.833333333333334,3.3706247360261137,
1452,59.166.0.5,149.171.126.7,*,?,*,tcp,*,98.66666666666667,11.832159566199232,
1453,59.166.0.5,149.171.126.8,*,?,*,udp,*,9.61111111111111,3.0393509703533175,
1454,59.166.0.5,149.171.126.8,*,?,*,tcp,*,89.22222222222223,14.199200116577599,
1455,59.166.0.5,149.171.126.9,*,?,*,udp,*,11.555555555555555,2.9292058503253484,
1456,59.166.0.5,149.171.126.9,*,?,*,tcp,*,102.5,13.359349618234498,
1457,59.166.0.6,149.171.126.0,*,?,*,udp,*,11.88888888888889,3.9142033230685636,
1458,59.166.0.6,149.171.126.0,*,?,*,tcp,*,95.38888888888889,12.94062890833401,
1459,59.166.0.6,149.171.126.1,*,?,*,udp,*,11.555555555555555,3.040873818534224,
1460,59.166.0.6,149.171.126.1,*,?,*,tcp,*,96.61111111111111,11.225659539588996,
1461,59.166.0.6,149.171.126.1,*,5190,*,?,*,0.5555555555555556,2.290614236454256,
1462,59.166.0.6,149.171.126.2,*,?,*,udp,*,11.5,3.1490739379485304,
1463,59.166.0.6,149.171.126.2,*,?,*,tcp,*,101.94444444444444,11.202540496701939,
1464,59.166.0.6,149.171.126.3,*,?,*,udp,*,12.166666666666666,3.419714088113865,
1465,59.166.0.6,149.171.126.3,*,?,*,tcp,*,95.44444444444444,15.067338562534017,
1466,59.166.0.6,149.171.126.4,*,?,*,udp,*,11.666666666666666,3.415650255319866,
1467,59.166.0.6,149.171.126.4,*,?,*,tcp,*,98.66666666666667,11.599808427536876,
1468,59.166.0.6,149.171.126.5,*,?,*,udp,*,8.777777777777779,3.3259176771323924,
1469,59.166.0.6,149.171.126.5,*,?,*,tcp,*,93.16666666666667,15.453334771354548,
1470,59.166.0.6,149.171.126.6,*,?,*,udp,*,11.61111111111111,2.3602939762497783,
1471,59.166.0.6,149.171.126.6,*,?,*,tcp,*,95.66666666666667,10.137937550497034,
1472,59.166.0.6,149.171.126.7,*,?,*,udp,*,10.5,3.5784850922639815,
1473,59.166.0.6,149.171.126.7,*,?,*,tcp,*,94.77777777777777,12.322317402698223,
1474,59.166.0.6,149.171.126.8,*,?,*,udp,*,11.61111111111111,3.2341732395173075,
1475,59.166.0.6,149.171.126.8,*,?,*,tcp,*,93.33333333333333,12.42309676905615,
1476,59.166.0.6,149.171.126.9,*,?,*,udp,*,11.5,3.2702361450580972,
1477,59.166.0.6,149.171.126.9,*,?,*,tcp,*,85.88888888888889,14.200504251175529,
1478,59.166.0.7,149.171.126.0,*,?,*,udp,*,12.11111111111111,3.5416394334464947,
1479,59.166.0.7,149.171.126.0,*,?,*,tcp,*,97.94444444444444,12.873194467670762,
1480,59.166.0.7,149.171.126.1,*,?,*,udp,*,11.333333333333334,3.636237371545238,
1481,59.166.0.7,149.171.126.1,*,?,*,tcp,*,96.44444444444444,13.355074866557583,
1482,59.166.0.7,149.171.126.2,*,?,*,udp,*,10.61111111111111,3.4663283310681106,
1483,59.166.0.7,149.171.126.2,*,?,*,tcp,*,96.22222222222223,11.801862167356639,
1484,59.166.0.7,149.171.126.3,*,?,*,udp,*,11.88888888888889,3.2470309324894346,
1485,59.166.0.7,149.171.126.3,*,?,*,tcp,*,95.55555555555556,13.153885029071247,
1486,59.166.0.7,149.171.126.4,*,?,*,udp,*,12.0,2.9059326290271157,
1487,59.166.0.7,149.171.126.4,*,?,*,tcp,*,101.0,16.61324772583615,
1488,59.166.0.7,149.171.126.4,*,6881,*,?,*,0.6666666666666666,2.7487370837451075,
1489,59.166.0.7,149.171.126.5,*,?,*,udp,*,11.833333333333334,3.2360813064912666,
1490,59.166.0.7,149.171.126.5,*,?,*,tcp,*,99.27777777777777,16.6626847095057,
1491,59.166.0.7,149.171.126.6,*,?,*,udp,*,11.555555555555555,3.624334762288909,
1492,59.166.0.7,149.171.126.6,*,?,*,tcp,*,94.38888888888889,12.09746938132512,
1493,59.166.0.7,149.171.126.7,*,?,*,udp,*,10.555555555555555,2.3856567281759875,
1494,59.166.0.7,149.171.126.7,*,?,*,tcp,*,93.33333333333333,12.337837015547832,
1495,59.166.0.7,149.171.126.8,*,?,*,udp,*,10.666666666666666,2.6457513110645903,
1496,59.166.0.7,149.171.126.8,*,?,*,tcp,*,93.94444444444444,13.725370758895213,
1497,59.166.0.7,149.171.126.9,*,?,*,udp,*,10.277777777777779,4.3691539424515025,
1498,59.166.0.7,149.171.126.9,*,?,*,tcp,*,97.0,17.365355036841475,
1499,59.166.0.8,149.171.126.0,*,?,*,udp,*,10.38888888888889,4.09795191242445,
1500,59.166.0.8,149.171.126.0,*,?,*,tcp,*,101.16666666666667,14.629688232418959,
1501,59.166.0.8,149.171.126.1,*,?,*,udp,*,12.11111111111111,3.928371006591931,
1502,59.166.0.8,149.171.126.1,*,?,*,tcp,*,95.94444444444444,8.878639924762139,
1503,59.166.0.8,149.171.126.2,*,?,*,udp,*,10.61111111111111,3.129410467890591,
1504,59.166.0.8,149.171.126.2,*,?,*,tcp,*,94.33333333333333,9.746794344808963,
1505,59.166.0.8,149.171.126.3,*,?,*,udp,*,12.166666666666666,3.8765677832043357,
1506,59.166.0.8,149.171.126.3,*,?,*,tcp,*,100.94444444444444,18.611442783114256,
1507,59.166.0.8,149.171.126.4,*,?,*,udp,*,11.38888888888889,3.7879764297179523,
1508,59.166.0.8,149.171.126.4,*,?,*,tcp,*,97.16666666666667,8.274794391537606,
1509,59.166.0.8,149.171.126.5,*,?,*,udp,*,12.055555555555555,3.239894069294074,
1510,59.166.0.8,149.171.126.5,*,?,*,tcp,*,95.05555555555556,10.013725148915597,
1511,59.166.0.8,149.171.126.6,*,?,*,udp,*,11.11111111111111,2.6434171674156266,
1512,59.166.0.8,149.171.126.6,*,?,*,tcp,*,94.27777777777777,15.357971348801808,
1513,59.166.0.8,149.171.126.7,*,?,*,udp,*,10.833333333333334,3.5629263877386586,
1514,59.166.0.8,149.171.126.7,*,?,*,tcp,*,91.94444444444444,12.34446444642844,
1515,59.166.0.8,149.171.126.8,*,?,*,udp,*,9.5,3.435921354681384,
1516,59.166.0.8,149.171.126.8,*,?,*,tcp,*,92.22222222222223,9.930623542890812,
1517,59.166.0.8,149.171.126.9,*,?,*,udp,*,11.666666666666666,3.3166247903554,
1518,59.166.0.8,149.171.126.9,*,?,*,tcp,*,92.22222222222223,13.822508035630209,
1519,59.166.0.9,149.171.126.0,*,?,*,udp,*,11.722222222222221,3.5246048723470893,
1520,59.166.0.9,149.171.126.0,*,?,*,tcp,*,100.33333333333333,10.121484300459318,
1521,59.166.0.9,149.171.126.1,*,?,*,udp,*,11.333333333333334,2.3804761428476167,
1522,59.166.0.9,149.171.126.1,*,?,*,tcp,*,98.27777777777777,8.691027017406167,
1523,59.166.0.9,149.171.126.2,*,?,*,udp,*,10.444444444444445,2.9101779674908435,
1524,59.166.0.9,149.171.126.2,*,?,*,tcp,*,98.11111111111111,11.69942490936527,
1525,59.166.0.9,149.171.126.3,*,?,*,udp,*,12.333333333333334,3.265986323710904,
1526,59.166.0.9,149.171.126.3,*,?,*,tcp,*,99.55555555555556,12.97528514874945,
1527,59.166.0.9,149.171.126.4,*,?,*,udp,*,11.944444444444445,3.778186252426512,
1528,59.166.0.9,149.171.126.4,*,?,*,tcp,*,100.55555555555556,14.885571769790378,
1529,59.166.0.9,149.171.126.5,*,?,*,udp,*,11.444444444444445,3.546864377669415,
1530,59.166.0.9,149.171.126.5,*,?,*,tcp,*,101.61111111111111,15.011621012805337,
1531,59.166.0.9,149.171.126.6,*,?,*,udp,*,11.61111111111111,3.6230571634845266,
1532,59.166.0.9,149.171.126.6,*,?,*,tcp,*,98.94444444444444,15.094046737491581,
1533,59.166.0.9,149.171.126.7,*,?,*,udp,*,10.833333333333334,2.8722813232690143,
1534,59.166.0.9,149.171.126.7,*,?,*,tcp,*,94.77777777777777,16.54809675379134,
